Title,Short_Title,Location,Java,Min Experience,Max Experience,Min Salary,Max Salary,Spring Boot,SQL,Git,Microservices,Hibernate,Power_BI,Excel,Python,Visualization,spark,Cloud_Computing,manual_testing,regression_testing,automation_testing,software_testing,Kubernetes,Docker,Jenkins,CI/CD
Senior/Software Engineer (Platform) - (Java/Python/ Golang),Software_Engineer,NA,1,4,6,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Software Engineer - Java Backend,Software_Engineer,NA,1,6,11,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Java Programming,Software_Engineer,NA,1,5,7,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Java Programming,Software_Engineer,Chennai,1,5,7,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer - Java Spring Boot,Software_Engineer,NA,1,2,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer Java,Software_Engineer,NA,1,5,10,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Sr. Software Engineer, Dot Net Fullstack ReactJS",Software_Engineer,NA,1,5,10,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Senior Software Engineer - Java / AngularJS,Software_Engineer,NA,1,4,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Manager, Software Engineer- Full Stack Java",Software_Engineer,Hyderabad,1,5,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Dotnet,Software_Engineer,Gurugram,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Java Software Engineer,Software_Engineer,Chennai,1,4,8,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sr. Software Engineer (AWS, Dot Net, SQL)",Software_Engineer,NA,1,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr Software Engineer Selenium Java,Software_Engineer,Pune,1,5,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Senior Software Engineer - Angular, Java",Software_Engineer,Pune,1,6,9,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
System Software Engineer - Graphics,Software_Engineer,Pune,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Development Engineer - Trainee,Software_Engineer,Pune,1,0,1,1.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Java,Software_Engineer,Gurugram,1,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Software Engineer Full Stack,Software_Engineer,Gurugram,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer ( Java Fullstack ),Software_Engineer,Gurugram,1,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Senior Software Engineer (Fullstack),Software_Engineer,Hyderabad,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Java/Springboot,Software_Engineer,Gurugram,1,5,10,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Software Engineer, (Java Developer and DAM)",Software_Engineer,NA,1,2,6,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
FULL STACK -SOFTWARE ENGINEER/DEVELOPER - JAVA,Software_Engineer,NA,0,5,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer Full Stack,Software_Engineer,Gurugram,1,7,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python Software Engineer,Software_Engineer,Mumbai,0,3,6,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"Software Engineer - Java, AWS",Software_Engineer,NA,1,3,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Software Engineer - Java, Angular",Software_Engineer,NA,1,3,7,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Associate II Software Engineer,Software_Engineer,Gurugram,1,2,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Lead Software Engineer/ Senior Tech Lead,Software_Engineer,NA,0,9,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - React.js + Dot Net,Software_Engineer,NA,0,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Sr. Software Engineer - Java,Software_Engineer,NA,1,8,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Senior Software Engineer, Fullstack",Software_Engineer,Hyderabad,0,4,9,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sr. Software Engineer (AWS, Dot Net, SQL)",Software_Engineer,NA,1,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer || - Dot Net Full Stack Developer,Software_Engineer,NA,0,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Python,Software_Engineer,Mumbai,0,5,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"Software Engineer II (Java, full stack)",Software_Engineer,NA,1,2,7,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Full Stack Software Engineer,Software_Engineer,Chennai,0,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fullstack Software Engineer,Software_Engineer,NA,0,5,8,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer III - Java,Software_Engineer,Chennai,1,6,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Software Engineer- Python, AI/ML",Software_Engineer,Chennai,0,3,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer-Python & Flask,Software_Engineer,NA,0,5,8,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Application Engineer, Appstore Software Excellence",Software_Engineer,NA,0,2,7,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Software Engineer-Java, SQL -CHN",Software_Engineer,Chennai,1,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Java DevSecOps,Software_Engineer,Chennai,1,3,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Lead Software Engineer (Java, IBM MQ)",Software_Engineer,Chennai,1,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Java,Software_Engineer,Pune,1,5,10,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Engineer Full Stack Sahaj Software,Software_Engineer,Pune,0,8,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Lead Software Engineer, Platform (C++ / Python / Go)",Software_Engineer,Chennai,0,5,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"Lead Software Engineer, Platform (C++ / Python / Go)",Software_Engineer,Chennai,0,5,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Software Engineer - Python/Powershell Developer,Software_Engineer,NA,0,3,6,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Sr Software Engineer - Java,AWS - CHN",Software_Engineer,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sr Software Engineer - Java,AWS - CHN",Software_Engineer,Pune,1,6,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sr Software Engineer - Java,AWS - CHN",Software_Engineer,Pune,1,6,9,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
Senior Software Engineer - Angular Java / Java Angular,Software_Engineer,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Senior Software Engineer - Java Spring and Python,Software_Engineer,Pune,1,5,10,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Associate Software Engineer ( Python ),Software_Engineer,NA,0,0,4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Software Engineer (Python, Node.js and SQL)",Software_Engineer,NA,0,3,6,000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Python,Software_Engineer,NA,1,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Sr. Software Engineer / Tech Lead ( Frontend ),Software_Engineer,NA,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Staff Software Engineer (Java),Software_Engineer,NA,1,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer Python/Java,Software_Engineer,NA,1,4,8,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer- Java,Software_Engineer,NA,1,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Software Engineer, Senior - Java",Software_Engineer,Hyderabad,1,2,6,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dot Net - Senior Software Engineer,Software_Engineer,NA,0,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lead Software Engineer, Connectors and Integration (Java)",Software_Engineer,Chennai,1,3,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Senior Product Software Engineer - Java,Software_Engineer,Pune,1,9,14,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Dot net,Software_Engineer,Chennai,0,6,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Senior Software Engineer II (C#,Dot Net)",Software_Engineer,NA,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lead Software Engineer - Imaging Application,Software_Engineer,NA,0,8,13,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Senior Software Engineer - Dot Net (C++),Software_Engineer,NA,0,7,11,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dot net core: Sr. Software Engineer,Software_Engineer,NA,0,7,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Software Engineer - Dot Net Full Stack,Software_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr. Software Engineer - Java Alfresco,Software_Engineer,NA,1,5,8,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Java,Software_Engineer,NA,1,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Dotnet,Software_Engineer,Hyderabad,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Software Engineer, Fullstack",Software_Engineer,NA,0,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer (Java),Software_Engineer,NA,1,2,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Software Engineer (Java),Software_Engineer,NA,1,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Python Django,Software_Engineer,NA,0,2,6,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Full Stack Software Engineer,Software_Engineer,NA,1,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer III - Java,Software_Engineer,Pune,1,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Java,Software_Engineer,NA,1,4,9,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer III - Python Data Engineer - AI/ML,Software_Engineer,Pune,0,3,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dot NET Software Engineers,Software_Engineer,NA,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer / Software Engineer (Java),Software_Engineer,Mumbai,1,3,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer (Java),Software_Engineer,NA,1,6,9,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EJR/SPC/033/Software Engineer/Sr Software Engineer Dot Net,Software_Engineer,NA,0,1,4,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Senior Fullstack Software Engineer (NodeJS / Angular),Software_Engineer,Hyderabad,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Dot Net,Software_Engineer,NA,1,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer 1 - Dot Net,Software_Engineer,Hyderabad,1,6,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Senior Software Engineer - Full Stack, Dot Net & Angular",Software_Engineer,Hyderabad,1,5,7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Senior Software Engineer - Full Stack, Dot Net & Angular",Software_Engineer,Hyderabad,1,5,7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Sr. Software Engineer / Sr. Technical Lead,Software_Engineer,NA,1,5,12,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Sr. Software Engineer (Dotnet),Software_Engineer,NA,1,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer DotNet,Software_Engineer,Delhi,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer- Python + React + Python libraries,Software_Engineer,Hyderabad,0,2,4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Full Stack Software Engineer (React/Node),Software_Engineer,Hyderabad,0,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer (Full Stack).,Software_Engineer,NA,1,1,6,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Fullstack,Software_Engineer,NA,0,2,5,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Sr. Software Engineer - Java,Software_Engineer,Gurugram,1,5,7,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer (Java),Software_Engineer,NA,1,5,10,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer (Dot Net / AngularJS Software Engineer),Software_Engineer,NA,1,1,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Java Fullstack,Software_Engineer,Mumbai,1,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Senior Software Engineer (Dot Net) - Delhi, India",Software_Engineer,Delhi,1,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer/Senior Software Engineer - Dot Net,Software_Engineer,NA,1,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - Java - Pan india,Software_Engineer,NA,1,4,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer JAVA,Software_Engineer,NA,0,4,7,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer - Fullstack,Software_Engineer,NA,0,6,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Dot Net/Full Stack with Angular,Software_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer (Dot Net Core) -,Software_Engineer,NA,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hybrid Sr Dot Net Software Engineer,Software_Engineer,Chennai,1,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer (Dot Net Core + Angular),Software_Engineer,NA,1,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer - Blazor Dot Net,Software_Engineer,Mumbai,1,4,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lead Software Engineer (AWS, Dot Net, SQL)",Software_Engineer,NA,1,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer (Dot Net),Software_Engineer,Chennai,1,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Junior Software Engineer, Fullstack",Software_Engineer,Chennai,1,2,5,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer (Full Stack).,Software_Engineer,NA,0,2,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer- Java Full stack,Software_Engineer,NA,1,4,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Software Engineer - DOT NET,Software_Engineer,NA,0,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer- Java,Software_Engineer,NA,1,4,6,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer/Senior Software Engineer [Java/JEE],Software_Engineer,NA,1,2,8,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Sr. Software Engineer: Java,Software_Engineer,NA,1,2,5,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer- Java,Software_Engineer,Hyderabad,1,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Sr. Software Engineer (JAVA),Software_Engineer,Mumbai,1,5,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer / Senior Software Engineer / Technical Lead,Software_Engineer,NA,1,2,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer (SSE) â?? Java (+4 Years Experience),Software_Engineer,NA,1,4,9,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr. Software Engineer - Java,Software_Engineer,NA,1,3,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer -- Fullstack,Software_Engineer,NA,1,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer (Dot Net Core+ MVC ),Software_Engineer,NA,1,21,26,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Sr. Software Engineer (Java/Liferay),Software_Engineer,NA,1,3,6,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Dot Net Software Engineer / Sr. Engineer II,Software_Engineer,NA,1,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dot Net - Sr. Software Engineer,Software_Engineer,NA,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr . Software Engineer - Java ExtJS,Software_Engineer,NA,1,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr. Software Engineer / Technical Lead - .NET,Software_Engineer,NA,1,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lead Software Engineer (AWS, Dot Net, SQL)",Software_Engineer,NA,1,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Development Engineer I,Software_Engineer,Hyderabad,0,0,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,6,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Java Developer / Software Engineer,Software_Engineer,Gurugram,1,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer/ Full Stack Developer,Software_Engineer,Delhi,0,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Software Developer Engineer 1-Digital Banking Kotak 811-Regional Sales,Software_Engineer,NA,1,0,4,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer / Full Stack Developer,Software_Engineer,Delhi,0,2,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Software Engineer/Web Application Developer,Software_Engineer,Delhi,0,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python Developer/Software Engineer,Software_Engineer,Hyderabad,0,2,4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
UI React developer- Software Engineer,Software_Engineer,Pune,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software / Sr . Software Engineer - Java,Software_Engineer,NA,1,1,4,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer - Python Developer - AA&I,Software_Engineer,NA,1,2,4,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dot Net Developer ( Software Engineer ),Software_Engineer,NA,0,1,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Python Engineer,Software_Engineer,Pune,0,5,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Sr. Software Engineer- JAVA,Software_Engineer,Delhi,1,4,6,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python Software Engineer IV-IN (R-21154),Software_Engineer,Pune,0,6,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Software Engineer (JAVA XML / XSLT Developer),Software_Engineer,NA,1,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lead Software Engineer, Applied AI Engineering",Software_Engineer,Pune,0,6,11,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Software Engineer(AMT/280/2024) Layer 2 5G RAN Developer,Software_Engineer,Gurugram,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Java Software Engineer,Software_Engineer,Pune,1,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer - Internship and Permanent Roles,Software_Engineer,NA,1,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Software Engineer, developer / Programmer, 2025 graduate Can also appl",Software_Engineer,Pune,1,0,5,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Junior / Senior Software Engineers,Software_Engineer,Pune,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Engineer,Software_Engineer,Pune,0,0,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ServiceNow Developer/ Software Engineer,Software_Engineer,Hyderabad,1,0,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Sr Software Engg (.Net/ C#),Software_Engineer,Pune,0,0,5,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer - Backend Java and deployment,Software_Engineer,Pune,1,4,7,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Sr Software Engg - Python,Software_Engineer,Pune,0,0,4,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Lead Product Software Engineer - Java,Software_Engineer,Pune,1,10,15,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Lead Software Engineer - .NET (Primary) & Java (Secondary),Software_Engineer,Pune,1,5,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Lead Software Engineer - .NET (Primary) + Java (Secondary),Software_Engineer,Pune,1,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer - KDB/ Q-Developer,Software_Engineer,NA,0,0,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Fullstack Software Engineer,Software_Engineer,Gurugram,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer - Java,Software_Engineer,NA,1,1,3,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Software Engineer - Python,Software_Engineer,NA,1,1,4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Software Engineer ( Java ),Software_Engineer,NA,1,2,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Software Engineer (Full stack - C# & ReactJS),Software_Engineer,NA,0,2,3,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SOFTWARE ENGINEER - FULL STACK,Software_Engineer,Hyderabad,1,3,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Software Engineer III - Fullstack,Software_Engineer,NA,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Engineer - Java Fullstack,Software_Engineer,Hyderabad,1,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Engineer (Python),Software_Engineer,Hyderabad,0,7,9,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
